label,aapp,acab,acty,aggp,amas,amph,anab,anim,anst,antb,arch,bacs,bact,bdsu,bdsy,bhvr,biof,bird,blor,bmod,bodm,bpoc,bsoj,celc,celf,cell,cgab,chem,chvf,chvs,clas,clna,clnd,cnce,comd,crbs,diap,dora,drdd,dsyn,edac,eehu,elii,emod,emst,enty,enzy,euka,evnt,famg,ffas,fish,fndg,fngs,food,ftcn,genf,geoa,gngm,gora,grpa,grup,hcpp,hcro,hlcs,hops,horm,humn,idcn,imft,inbe,inch,inpo,inpr,irda,lang,lbpr,lbtr,mamm,mbrt,mcha,medd,menp,mnob,mobd,moft,mosq,neop,nnon,npop,nusq,ocac,ocdi,orch,orga,orgf,orgm,orgt,ortf,patf,phob,phpr,phsf,phsu,plnt,podg,popg,prog,pros,qlco,qnco,rcpt,rept,resa,resd,rnlw,sbst,shro,socb,sosy,spco,tisu,tmco,topp,virs,vita,vtbt
Fake,3,0,8,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,2,3,0,1,0,1,1,0,0,0,0,1,0,5,0,0,0,2,0,4,0,0,1,0,0,1,1,2,0,0,0,0,20,1,1,26,0,6,4,1,1,1,0,3,0,0,0,1,20,3,0,2,1,15,0,0,0,0,1,0,1,2,6,8,0,0,0,0,0,1,0,2,3,5,1,2,0,2,0,2,0,2,2,12,0,2,5,4,0,35,18,1,1,4,0,0,0,0,3,3,9,0,21,7,3,0,0
Fake,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
fake,1,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,5,0,1,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,2,1,0,0,0,1,0,9,1,0,0,0,0,0,0,0,0,0,3,0,1,0,2,0,0
fake,1,0,8,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,1,0,1,0,0,1,1,0,0,0,0,0,9,0,0,17,1,4,0,0,0,0,0,0,0,0,0,1,2,2,1,0,0,8,0,1,0,1,2,0,0,1,2,3,0,0,0,0,3,2,2,2,0,0,0,0,0,2,0,0,0,4,0,3,0,1,2,2,0,10,5,0,0,1,0,0,0,0,3,0,8,0,3,1,5,0,0
fake,3,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,8,0,0,7,1,4,1,0,0,0,0,0,0,0,0,1,12,0,0,0,0,7,0,1,1,1,1,0,0,0,4,3,0,0,0,0,0,4,0,2,0,0,1,2,1,1,0,0,0,2,0,0,0,0,3,4,0,16,8,1,0,1,0,0,0,0,4,0,4,0,8,1,3,0,0
fake,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,5,1,0,0,0,0,0,0,0,2,0,0,0,1,2,2,2,0
fake,1,0,4,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,3,1,0,0,0,0,2,0,0,0,0,0,1,0,2,0,0,0,0,0,3,1,0,0,0,0,1,1,1,1,0,0,0,12,0,0,11,0,2,1,0,0,1,0,1,0,0,0,1,8,1,0,0,1,8,0,0,0,1,2,1,0,0,6,4,0,0,0,0,1,0,1,1,0,0,4,0,2,4,0,0,0,2,0,1,0,0,7,3,0,21,17,0,0,3,0,0,0,0,0,0,5,1,10,2,3,0,0
fake,2,0,5,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,7,1,0,2,0,0,0,1,1,1,0,0,0,11,0,2,24,0,8,2,0,0,1,1,2,0,0,0,1,9,2,1,0,2,9,0,0,1,0,0,0,1,3,3,5,1,0,0,0,0,1,0,3,1,3,0,2,0,5,0,2,0,1,0,7,0,2,5,2,0,35,22,0,0,4,0,0,1,0,3,2,6,0,11,6,2,2,0
fake,4,0,7,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0,2,0,0,0,0,0,2,1,1,0,0,0,0,4,0,1,17,1,4,1,0,0,1,0,1,0,1,0,1,16,1,0,0,1,8,1,0,0,0,3,1,0,3,4,4,0,1,0,0,0,1,0,3,1,1,2,2,2,3,0,0,1,4,0,1,0,0,6,4,0,31,16,0,0,4,0,0,0,0,2,1,11,1,11,2,3,0,0
fake,3,0,10,0,1,0,0,2,0,0,0,1,0,1,0,0,0,2,1,5,2,0,2,0,1,2,0,0,0,0,0,0,0,7,0,0,0,1,0,4,0,0,0,0,0,1,1,2,0,0,0,0,16,0,0,31,3,6,8,2,0,0,1,2,0,2,0,2,17,1,6,1,3,22,0,0,1,1,0,2,0,2,11,12,1,2,0,0,0,3,1,5,10,3,3,4,0,8,0,2,2,2,3,4,0,0,7,9,0,29,25,1,0,5,0,1,0,0,7,0,13,0,17,8,3,0,0
fake,3,0,8,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,1,1,0,0,1,0,3,0,0,0,4,0,1,0,2,1,0,0,1,1,1,0,0,0,0,7,0,6,15,0,2,4,2,0,1,3,0,0,3,0,2,13,2,1,2,1,7,0,0,1,0,0,0,1,2,5,9,0,0,1,0,0,2,0,1,4,5,1,5,0,2,0,1,2,4,1,11,0,0,4,2,0,21,13,0,0,0,0,1,3,0,3,1,6,1,7,3,1,3,0
fake,2,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,1,1,0,2,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,7,0,0,15,0,2,1,0,0,0,1,0,0,0,0,2,11,2,0,0,1,4,0,0,0,0,0,0,1,0,6,4,0,0,0,0,0,4,0,3,1,0,0,0,0,2,0,0,1,1,1,3,0,0,4,1,0,11,10,0,0,0,0,0,2,0,1,1,5,0,4,2,1,0,0
fake,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,11,0,3,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,2,4,10,0,0,0,0,0,1,0,1,2,0,1,1,0,4,0,1,0,3,0,1,0,0,5,2,0,22,6,0,0,2,0,0,0,0,2,1,8,0,5,1,2,0,0
fake,8,0,10,0,0,0,0,0,1,0,0,7,0,1,1,1,0,0,0,0,0,4,1,3,2,5,0,0,0,2,1,1,0,5,2,0,1,2,0,9,0,1,11,0,0,1,1,0,0,0,0,0,15,0,0,33,0,3,3,0,1,0,1,2,0,3,0,2,14,2,1,7,4,19,0,0,4,0,0,0,1,6,8,8,5,1,0,0,0,11,0,2,3,4,2,4,0,1,0,0,0,5,2,7,0,1,5,4,0,48,20,1,0,3,0,0,4,0,3,3,23,1,9,5,2,0,0
fake,7,0,2,0,1,0,0,0,1,0,0,6,1,0,2,0,1,0,0,1,0,3,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,6,0,0,0,0,0,0,1,1,0,0,0,0,8,1,0,11,1,5,3,1,0,0,1,0,0,0,0,1,3,2,0,0,1,4,0,0,1,0,0,0,0,1,2,2,0,3,0,0,2,2,0,0,0,1,2,0,4,1,0,1,0,2,1,4,0,0,1,1,0,21,15,0,0,1,0,0,1,0,1,3,3,0,7,0,4,0,0
fake,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,7,0,1,8,0,7,4,0,0,0,1,2,0,1,0,1,10,2,0,0,1,6,0,0,2,0,0,0,0,0,4,6,0,0,0,0,0,4,0,1,3,2,0,2,0,2,0,1,0,5,0,3,0,1,3,2,0,16,4,0,0,0,0,0,0,0,1,1,4,0,5,3,3,0,0
fake,1,0,5,0,0,0,0,2,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,3,0,1,2,0,12,0,2,0,0,0,0,1,0,1,1,0,0,14,0,0,16,0,8,1,0,0,0,1,3,0,0,0,0,13,2,1,0,0,8,0,1,0,0,1,0,1,4,5,9,4,1,0,0,0,3,0,1,1,2,2,3,1,3,0,1,0,5,0,5,0,0,6,3,0,20,13,0,0,0,0,2,0,0,4,2,5,0,8,4,4,0,0
fake,2,0,6,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,6,0,1,17,0,6,5,0,0,0,0,1,0,0,0,1,12,0,1,0,0,9,0,1,0,0,2,0,0,1,4,7,1,0,0,0,0,1,0,2,1,2,1,0,0,5,0,0,0,2,0,0,0,0,1,7,0,26,7,0,0,3,0,0,0,0,1,0,9,0,7,1,3,0,0
fake,1,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,10,1,3,2,1,0,0,0,2,0,0,0,1,8,0,0,0,0,12,0,0,0,0,3,0,0,0,5,2,0,0,0,0,0,0,1,2,1,1,1,1,0,5,0,0,0,3,1,2,1,0,3,7,0,15,15,0,0,4,0,0,0,0,3,0,6,0,11,0,4,0,0
fake,3,0,3,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,1,0,0,0,0,0,1,0,0,0,0,0,6,0,1,10,0,3,0,1,0,0,0,4,0,2,0,0,6,1,3,1,2,7,0,0,1,1,0,0,0,0,4,3,1,0,0,0,0,0,0,3,1,2,0,1,0,5,0,0,0,2,0,6,0,0,2,2,0,15,11,0,0,1,0,0,1,0,1,1,5,0,8,0,1,0,0
fake,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,3,1,0,0,0,0,1,0,0,0,0,4,0,1,1,0,3,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,1,0,0,1,0,1,2,0,0,0,1,1,1,0,0,2,2,0,1,5,0,0,2,0,1,0,0,0,0,2,0,3,0,0,0,0
Fake,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,6,1,0,1,1,4,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,5,0,0,0,1,0,2,0,0,2,1,0,5,9,0,0,1,0,0,0,0,2,0,0,0,2,1,1,0,0
Fake,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,3,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,1,0,1,0,0,1,2,0,8,7,0,0,1,0,0,1,0,1,1,3,0,1,0,1,0,0
Fake,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,0,0,0,5,0,1,9,0,5,2,1,0,0,1,3,0,0,0,1,7,2,1,0,1,6,0,1,1,0,2,0,0,0,3,5,0,0,0,0,0,0,0,1,1,1,0,0,0,3,0,0,0,3,0,1,0,0,5,2,0,6,4,0,0,2,0,0,0,0,1,0,6,0,8,1,3,0,0
fake,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,5,0,0,10,0,5,2,0,0,1,0,1,0,0,0,1,4,1,0,1,0,5,0,0,0,0,1,0,0,0,7,4,0,0,0,0,0,0,0,2,2,1,0,0,1,3,0,0,0,0,0,1,0,0,2,2,0,5,7,0,0,1,0,0,0,0,2,0,3,0,6,0,2,0,0
TRUE,1,0,10,1,0,0,0,3,0,0,0,0,0,1,0,1,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,1,0,4,0,0,0,0,0,1,1,2,1,1,0,0,12,0,1,19,0,13,2,1,0,2,1,3,0,0,0,2,19,0,3,1,1,18,0,0,0,0,1,0,0,1,7,9,1,0,0,1,0,0,0,4,5,3,0,0,1,3,0,0,1,5,1,4,0,1,7,6,0,23,20,0,0,4,0,1,0,0,8,0,6,0,12,1,4,0,0
fake,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,4,0,0,0,2,0,3,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,7,0,4,1,0,0,0,0,3,0,0,0,1,7,0,2,1,0,2,0,1,0,0,1,0,0,1,4,4,0,1,0,0,0,1,0,1,2,0,1,2,0,4,0,1,1,0,0,0,0,0,3,2,0,13,8,0,0,1,0,0,1,0,3,0,5,0,6,1,3,0,0
Fake,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,4,0,7,2,1,0,1,1,1,0,0,0,0,3,1,1,0,0,3,0,1,0,0,1,0,0,0,1,2,0,1,0,0,0,0,0,1,1,1,1,0,0,2,0,0,0,0,1,1,0,0,0,2,0,7,8,0,0,1,0,0,0,0,0,0,1,0,10,1,2,0,0
Fake,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,0,0,0,4,0,1,8,0,5,2,1,0,0,1,3,0,0,0,1,8,1,1,0,1,5,0,1,1,0,2,0,0,0,2,5,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0,3,0,1,0,0,4,2,0,6,4,0,0,2,0,0,0,0,1,0,4,0,7,1,2,0,0
Fake,1,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,5,0,0,11,1,0,1,0,0,0,0,2,0,0,0,1,3,0,0,0,1,5,0,0,1,0,1,0,0,0,3,3,0,0,0,0,0,0,0,2,0,1,0,1,0,2,0,0,0,1,1,3,0,0,1,4,0,12,10,0,0,2,0,0,0,0,2,0,0,0,10,0,1,0,0
Fake,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,4,1,1,0,0,0,2,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,2,0,0,1,0,2,0,0,0,1,0,0,0,0,1,1,0,11,4,0,0,0,0,1,0,0,0,0,0,0,6,0,2,0,0
Fake,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,5,0,6,0,0,0,0,0,1,0,0,0,0,1,4,0,0,0,4,0,0,1,0,1,0,1,0,5,4,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,2,0,6,0,0,5,4,0,3,5,0,0,0,0,0,1,0,2,1,1,0,4,2,0,0,0
Fake,3,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,7,0,1,0,0,0,0,1,0,0,1,0,1,11,0,0,16,0,10,1,1,0,0,0,4,0,0,0,0,8,7,0,0,0,14,0,0,4,0,1,0,1,0,8,5,3,1,0,0,0,0,0,2,2,3,3,1,1,5,0,3,0,3,0,12,0,0,9,6,0,14,18,0,0,4,0,0,0,0,4,2,4,0,11,3,2,0,0
Fake,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,3,1,0,0,0,0,1,0,0,0,0,4,0,1,1,0,3,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2,0,0,0,1,1,1,0,0,2,2,0,1,5,0,0,2,0,1,0,0,1,0,2,0,3,0,0,0,0
Fake,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,4,0,0,1,0,0,1,1,0,0,0,0,0,11,0,1,14,0,3,0,0,0,0,1,2,0,0,0,1,5,2,0,1,0,9,0,0,1,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,2,1,0,3,0,0,0,3,0,3,0,0,4,1,0,20,7,0,0,0,0,0,0,0,2,1,3,0,9,1,2,0,0
Fake,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,3,0,0,1,0,0,0,1,1,0,1,0,0,5,0,0,12,0,4,2,0,0,0,0,1,0,1,0,0,8,2,1,2,0,3,0,0,0,0,5,0,0,0,9,6,0,0,0,0,0,0,0,1,2,3,0,3,0,3,0,0,0,3,1,5,0,0,6,0,0,16,13,0,0,0,1,0,0,0,3,0,4,0,13,4,1,0,0
Fake,1,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,11,0,0,10,0,7,1,1,0,0,1,2,0,0,0,0,4,2,0,0,0,4,0,0,2,0,1,0,0,0,2,1,0,0,0,0,0,1,0,1,3,4,0,1,0,0,0,0,0,0,0,8,0,1,5,3,0,13,12,0,0,0,0,0,0,0,2,0,4,0,10,3,2,0,0
Fake,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,2,0,0,1,1,0,0,1,1,0,0,0,0,6,0,0,8,0,3,2,0,0,0,0,2,0,0,0,2,10,1,0,0,1,7,0,0,1,0,1,0,0,1,7,3,0,0,0,0,0,1,0,2,2,3,1,2,0,1,0,0,0,2,0,5,1,1,5,1,0,17,7,0,0,4,0,1,0,0,1,0,4,0,8,3,2,0,0
Fake,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
TRUE,4,0,6,0,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,1,1,0,1,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,1,0,2,4,0,0,7,0,0,20,1,4,2,0,0,0,0,0,0,0,0,1,13,0,0,0,0,10,0,0,2,0,2,0,0,0,4,3,0,0,0,0,0,1,1,0,3,2,1,1,1,1,0,0,0,2,0,1,0,0,1,4,0,29,10,1,0,1,0,0,0,0,2,1,2,0,8,1,4,0,0
